uuid,name,brand,street,house_number,post_code,city,latitude,longitude,first_active,openingtimes_json,state
34ca5b59-c61d-4662-bfbf-c7bf7ed8c166,Aral Tankstelle,ARAL,WÜRZBURGER STRASSE,76,96049,BAMBERG,49.87767,10.8840294,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:30"",""endp"":""22:00""}]}]}",Bayern
4a560453-e93f-40e9-9d05-4df1408aafc5,Spalt Windsbacher Str. 39,OMV,WINDSBACHER STR.,39,91174,SPALT,49.17747,10.91811,2014-03-18 16:45:31+01,no data,Bayern
34d264ad-4bb8-42a9-83fb-51ce29794517,Nürnberg Brettergartenstr. 76,OMV,BRETTERGARTENSTR.,76,90427,NÜRNBERG,49.47043,11.02615,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",Bayern
34d2cd04-efe1-4631-b56f-3d467f5988b6,TotalEnergies Dachau,TOTAL,MUENCHNER STR 87,87,85221,DACHAU,48.245212,11.448775,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",Bayern
9e44e080-6527-4c1c-a14d-9c61b6cddc2d,Kaufmarkt Sonthofen,FREIE TANKSTELLE KAUFMARKT,RUDOLF-DIESEL-STRASSE ,1,87527,SONTHOFEN,47.52336,10.2701,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":111,""periods"":[{""startp"":""00:00"",""endp"":""00:00""}]},{""applicable_days"":16,""periods"":[{""startp"":""00:00"",""endp"":""23:59""}]}]}",Bayern
34f8f8ec-1e23-4849-b975-cecb0c31a81f,Aral Tankstelle,ARAL,ASCHAFFENBURGER STRASSE,86,63801,KLEINOSTHEIM,49.994606,9.06971,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",Bayern
39d27e72-ae69-4a10-9eff-3bb45b9a8178,Shell Malgersdorf Eggenfeldener Str. 12,SHELL,EGGENFELDENER STR.,12,84333,MALGERSDORF,48.529495,12.747644,2014-03-18 16:45:31+01,"{""overrides"":[{""startp"":""2021-06-05 07:30"",""endp"":""2021-06-05 19:00"",""is_close"":false},{""startp"":""2021-06-06 08:30"",""endp"":""2021-06-06 18:00"",""is_close"":false}],""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""07:00"",""endp"":""20:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:30"",""endp"":""19:30""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:30"",""endp"":""19:00""}]}]}",Bayern
9ed2bb83-2566-41ed-b628-4a6a334291c3,Shell Erlenbach Elsenfelder Str. 34,SHELL,ELSENFELDER STR.,34,63906,ERLENBACH,49.806403,9.15853,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",Bayern
374d71d5-f137-41d8-b168-ce9488d68038,Aral Tankstelle,ARAL,REITHAM NR.,51,83627,WARNGAU,47.81601,11.7132616,2014-03-18 16:45:31+01,no data,Bayern
9f32a2f0-7ebc-4dcc-b8e3-48640824b30b,ALLGUTH GmbH  c/o Mehmet Catan,ALLGUTH,AM NEUBRUCH,7,80997,MÜNCHEN,48.1924644,11.4999387,2014-03-18 16:45:31+01,"{""overrides"":[{""startp"":""2021-06-03 00:00"",""endp"":""2021-06-04 00:00"",""is_close"":true},{""startp"":""2021-11-01 00:00"",""endp"":""2021-11-02 00:00"",""is_close"":true},{""startp"":""2021-12-25 00:00"",""endp"":""2021-12-26 00:00"",""is_close"":true}],""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""08:00"",""endp"":""20:00""}]}]}",Bayern
357e40bf-4fdd-47af-8580-523a8b1c4197,AVIA Tankstelle,AVIA,KEMPTENER STRASSE,32,87647,UNTERTHINGAU,47.77298,10.50046,2014-03-18 16:45:31+01,no data,Bayern
35a30d6e-dc72-4fd9-b711-332cc52f0899,Sb Anger Salzstraße 10,SB,SALZSTRASSE,10,83454,ANGER,47.801597,12.865048,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""19:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""19:00""}]}]}",Bayern
a67b8143-5789-417d-b3c9-93c72635090c,Walter Rösch,BFT,HOFSTATTSTRASSE ,6,94265,PATERSDORF,49.00467,12.98347,2014-03-18 16:45:31+01,no data,Bayern
35b44c1e-1d18-463c-adf0-27fa684ffc91,Landshut Siemensstraße 19,OMV,SIEMENSSTR.,19,84030,LANDSHUT,48.55688,12.15349,2014-03-18 16:45:31+01,no data,Bayern
35d44cd4-cb3e-4ae7-b045-9fdfd06817eb,Aral Tankstelle,ARAL,TIRSCHENREUTHER STRASSE,20,92681,ERBENDORF,49.83555,12.0547581,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""07:00"",""endp"":""20:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""09:00"",""endp"":""12:00""}]}]}",Bayern
3623916c-b672-4056-b87a-9d77a6caf48b,Großaitingen Lindauer Straße 8,OMV,LINDAUER STR.,10,86845,GROSSAITINGEN,48.22747,10.78073,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""07:00"",""endp"":""19:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""19:00""}]}]}",Bayern
36460e30-03cc-44f2-a408-2f74a81b0233,TotalEnergies Autohof Tennenlohe,TOTAL,SEBASTIANSTR. 28,28,91058,ERLANGEN,49.545202,11.029889,2014-03-18 16:45:31+01,no data,Bayern
36abb76b-d45c-4775-98a6-482fb39820b7,Rauscher ,FREIE TANKSTELLE,UNTERE ORTSSTRASSE ,25 ,86565,GACHENBACH,48.49832,11.2471,2014-03-18 16:45:31+01,no data,Bayern
42a4c9ff-209b-4cd7-9efe-7017eb822e8a,ZM-Reichtershofen,ZIEGLMEIER TANKSTELLE,WACKERSTRASSE,1,85084,REICHERTSHOFEN,48.6539,11.4789,2014-03-18 16:45:31+01,no data,Bayern
d93e1929-69ab-4963-8598-df8f165ed495,AVIA Station,AVIA,WALDSTRASSE,13,96472,RÖDENTAL-EINBERG,50.286926,11.048899,2014-03-18 16:45:31+01,no data,Bayern
7aec2bde-9549-4c72-50db-2ebaa38675e6,Tankstelle Scharlibbe,TANKSTELLE SCHARLIBBE,MAINTALSTR.,18,96247,MICHELAU,50.174601,11.120961,2014-03-18 16:45:31+01,no data,Bayern
36fc570c-fca0-4b60-80c4-afb7461df6fb,Shell Emskirchen Neustaedter Str. 29,SHELL,NEUSTAEDTER STR.,29,91448,EMSKIRCHEN,49.551234,10.710203,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":255,""periods"":[{""startp"":""06:30"",""endp"":""20:00""}]}]}",Bayern
314e0784-db4d-4b3b-80c7-f11d40efc9a2,Aral Tankstelle,ARAL,KRONACHER STRASSE,2,96465,NEUSTADT B. COBURG,50.2761078,11.1595345,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""07:00"",""endp"":""18:30""}]},{""applicable_days"":32,""periods"":[{""startp"":""08:00"",""endp"":""15:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""12:00""}]}]}",Bayern
3780ec3c-67bf-4ad5-941d-93cb1413e90c,Leutershausen Steinweg 20,OMV,STEINWEG,20,91578,LEUTERSHAUSEN,49.29478,10.41187,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]}]}",Bayern
3793b323-9a75-47fb-acc1-4ee3ca765f9d,AVIA XPress Automatenstation,AVIA XPRESS,ROTHER STRASSE,5,91174,SPALT,49.17477,10.93119,2014-03-18 16:45:31+01,no data,Bayern
3798cb9f-f6e4-448f-b3fc-b80388fa11bc,RAN Station,RAN,ROBINIENWEG,3,86438,KISSING,48.3125,10.9619,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""23:59""}]},{""applicable_days"":96,""periods"":[{""startp"":""06:00"",""endp"":""23:59""}]}]}",Bayern
379ac048-cb03-45c3-b904-c51cd54fd7b1,Shell Beilngries Eichstaetter Str. 5a,SHELL,EICHSTAETTER STR.,5a,92339,BEILNGRIES,49.035108,11.467923,2014-03-18 16:45:31+01,no data,Bayern
37b00b65-31bd-4c90-a19b-ff9db620f9ef,Aral Tankstelle,ARAL,MÜNCHENER STRASSE,7,83512,WASSERBURG,48.0612679,12.2098083,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":15,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":16,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""23:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:30"",""endp"":""22:00""}]}]}",Bayern
37b6464b-3645-4413-b635-46725421c835,Tansktelle Isen,RAIFFEISEN,RAIFFEISENSTR. ,1,84424,ISEN,48.21389,12.05961,2014-03-18 16:45:31+01,no data,Bayern
37d9e43f-38af-40e5-9402-abf6dee277c3,Aral Tankstelle,ARAL,SCHLEISSHEIMER STRASSE,124,85748,GARCHING,48.2504,11.6067,2014-03-18 16:45:31+01,no data,Bayern
ab593626-e411-4986-95f7-08f70511f0bb,Sued-Treibstoff,FREIE TANKSTELLE,KREILLERSTR ,128,81825,MUENCHEN ,48.12546,11.6484,2014-03-18 16:45:31+01,no data,Bayern
01255f3f-832f-4d97-b93a-6bff74031697,Aral Tankstelle,ARAL,WEICHERTSTR.,8,63741,ASCHAFFENBURG,49.98668,9.157871,2014-03-18 16:45:31+01,no data,Bayern
38338d79-6096-41a3-b0a7-cc39cf3084b7,Hemhofen Hauptstr. 38,OMV,HAUPTSTR.,38,91334,HEMHOFEN,49.68629,10.93884,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",Bayern
a5edec94-85cf-4b2c-8b45-45f1880e63b0,AVIA Tankstelle,AVIA,AM KELTENWALL,l2,85077,MANCHING,48.71207,11.49492,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",Bayern
a5f779a0-a10f-4571-fa75-e246d694b7fe,Autohaus Rupert Fischl,FREIE TANKSTELLE,WACKERSDORFER STRASSE,84,92421,SCHWANDORF,49.321748,12.130545,2014-03-18 16:45:31+01,no data,Bayern
383e4400-3674-453e-9049-169f034878bd,Aral Tankstelle,ARAL,GOTTLIEB-DAIMLER-STRASSE,4,95666,MITTERTEICH,49.93671,12.2270679,2014-03-18 16:45:31+01,no data,Bayern
389d4a9f-5eae-4b75-b30c-f44be7e0e5ab,Tankstelle am E-Center,E-CENTER,UNTERE BAUSCHERSTR.,22,92637,WEIDEN,49.6629,12.1548,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]},{""applicable_days"":63,""periods"":[{""startp"":""06:30"",""endp"":""21:00""}]}]}",Bayern
04052c37-16c0-4766-8b2c-a78ba98388f7,Landshut Luitpoldstraße 34,OMV,LUITPOLDSTR.,34,84034,LANDSHUT,48.54085,12.14145,2014-03-18 16:45:31+01,no data,Bayern
2582cec2-39cd-467b-a9d8-b0017ad0b3b4,Allersberg Rother Strasse 27 a,OMV,ROTHER STR.,27 a,90584,ALLERSBERG,49.2505,11.22913,2014-03-18 16:45:31+01,no data,Bayern
c14dd592-3152-4d86-a5ce-ba661433930d,Aral Tankstelle,ARAL,WOLFRATSHAUSER STRASSE,92,81379,MÜNCHEN,48.0923157,11.5392771,2014-03-18 16:45:31+01,no data,Bayern
38eecb7d-a315-4f81-bbd2-19c8fb361221,Shell Aschaffenburg Schillerstr. 58,SHELL,SCHILLERSTR.,58,63741,ASCHAFFENBURG,49.987275,9.139978,2014-03-18 16:45:31+01,no data,Bayern
0576ee1d-856f-47a4-b221-64d579bd42a2,V-Markt Bobingen,V-MARKT,GUTENBERGSTRASSE,4,89415,BOBINGEN,48.2656397,10.8447619,2014-03-18 16:45:31+01,no data,Bayern
1dc7d02f-4da8-4893-b2f1-c43dfc80ec04,Alpinoil Tankstelle,NO BRAND,TEGERNSEER STRASSE,19,83666,WAAKIRCHEN,47.769139,11.679668,2014-03-18 16:45:31+01,no data,Bayern
50eb9f5f-ae38-446f-be33-e1b7ff24b51c,AVIA Tankstelle,AVIA,GUNDELFINGER STR.,36,89415,LAUINGEN,48.56467,10.42182,2014-03-18 16:45:31+01,no data,Bayern
39609872-555a-4bf7-8b0f-db477c6fe1ed,Aral Tankstelle,ARAL,MAINTALSTRASSE,159,95460,BAD BERNECK,50.03767,11.6774588,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""20:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""20:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""20:00""}]}]}",Bayern
39978579-cfad-4be7-b763-df7f63436ef7,Tankstelle Erich Griechbaum Welden ,FREIE TANKSTELLE,BAHNHOFSTR.,19,86465,WELDEN,48.454593,10.660861,2014-03-18 16:45:31+01,no data,Bayern
39af7edb-35b3-4b01-80d2-f455def5966d,Augsburg Donauwörther Strasse 197,OMV,DONAUWÖRTHER STR.,197,86154,AUGSBURG,48.39747,10.88137,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""23:00""}]}]}",Bayern
39e153fd-73d4-4875-aef4-aa5af9904bc3,Freie Tankstelle Tan + AK  Herr Ak Habib,NO BRAND,MEMMINGER STR.,36,89287,BELLENBERG,48.2530197,10.0956053,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""06:00"",""endp"":""20:00""}]}]}",Bayern
aa1b5fa9-3a57-46dd-80a1-568156c097a9,AVIA Tankstelle,AVIA,BAYERWALDSTRASSE,3,94360,MITTERFELS,48.97649,12.68019,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:30"",""endp"":""20:00""}]}]}",Bayern
51d4b41f-a095-1aa0-e100-80009459e03a,JET DEGGENDORF RUSELBERGSTR. 31,JET,RUSELBERGSTR. 31,0,94469,DEGGENDORF,48.8544,12.994,2014-03-18 16:45:31+01,no data,Bayern
51d4b6b9-a095-1aa0-e100-80009459e03a,"Supermarkt-Tankstelle am real,- Markt NEUSTADT KARL-EIBL-STR. 50","SUPERMARKT-TANKSTELLE AM REAL,- MARKT",KARL-EIBL-STR. 50,0,91413,NEUSTADT,49.5777,10.5829,2014-03-18 16:45:31+01,no data,Bayern
3a7013d0-6566-4c9d-ab0a-3536a80d9828,Schönberg Schönberger Straße 8,OMV,SCHÖNBERGER STRASSE,8,94513,SCHÖNBERG-EBERHARDSREUTH,48.81645,13.3575,2014-03-18 16:45:31+01,no data,Bayern
3af96fb5-894e-466b-8cda-0be23b59f597,AVIA Tankstelle,AVIA,SCHLATZENDORF,43,94234,VIECHTACH,49.06708,12.89499,2014-03-18 16:45:31+01,no data,Bayern
3b0e2504-87f1-4368-a874-cdb8a5799892,Esso Tankstelle,ESSO,DONAUSTR. 8, ,94491,HENGERSBERG,48.765889,13.046054,2014-03-18 16:45:31+01,no data,Bayern
3b522a52-4d57-4143-82e4-ec848d8af616,BayWa Tankstelle Bamberg Hafen,BAYWA,HAFENSTRASSE,9,96052,BAMBERG,49.90797,10.87421,2014-03-18 16:45:31+01,no data,Bayern
3b6c52b8-6acb-472c-99db-7d8c0e9cae12,AVIA Tankstelle,AVIA,MARKTREDWITZER STRASSE,44,95632,WUNSIEDEL,50.03262,12.00458,2014-03-18 16:45:31+01,no data,Bayern
ac79f7e6-a993-4d86-b83e-ab75cec4e0e0,AVIA Tankstelle,AVIA,AM IGELSBACH,19,91541,ROTHENBURG O.D.T.,49.36757,10.19603,2014-03-18 16:45:31+01,no data,Bayern
8bde2f80-161a-4393-9780-094d5e296dde,BayWa Tankstelle Altötting,BAYWA,HILLMANNSTR.,25,84503,ALTÖTTING,48.22074,12.679443,2014-03-18 16:45:31+01,no data,Bayern
3c57e143-470c-4130-b8ea-0a775e5f081c,Shell Kaufbeuren Sudetenstr. 6,SHELL,SUDETENSTR.,6,87600,KAUFBEUREN,47.898714,10.644375,2014-03-18 16:45:31+01,no data,Bayern
aea76107-92ea-47ea-99ac-4c7fa1491fe8,Esso Tankstelle,ESSO,MUENCHENER STR. 20, ,83620,FELDKIRCHEN-WESTERHAM,47.910443,11.839795,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""05:30"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",Bayern
554aeca7-4b82-4b5a-b85f-1379e4b23352,TotalEnergies Neufahrn,TOTAL,MUENCHENER STR. 11A,11a,85375,NEUFAHRN,48.318361,11.691502,2014-03-18 16:45:31+01,no data,Bayern
3cf58ebc-f182-445d-9e5e-3214576213a7,Krenn Tank-u. Shop GmbH,FREIE TANKSTELLE KRENN,KIEFERNSTRASSE,3,82549,KÖNIGSDORF,47.83168,11.478996,2014-03-18 16:45:31+01,no data,Bayern
af9bbfb5-7320-414f-aa93-715dfd07182e,Aral Tankstelle,ARAL,SEEFELDER STRASSE,28,82211,HERRSCHING,48.00234,11.1818724,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:30"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:30"",""endp"":""21:00""}]}]}",Bayern
3d00f71d-afb6-4eab-bfad-f72bd4b643fa,Esso Tankstelle,ESSO,SALZBURGER STR. 43, ,83071,STEPHANSKIRCHEN,47.8589,12.150872,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",Bayern
55f84297-f906-43a5-b670-f5a49315bf1a,Horst Lang ,BFT / TANKSTELLE  LANG,ROTTENBURGERSTR.,42,84076,PFEFFENHAUSEN,48.667569,11.970259,2014-03-18 16:45:31+01,no data,Bayern
affef29d-ee78-44cd-944e-12ef86fdd067,AVIA Tankstelle,AVIA,REGENSBURGER STRASSE,29,93128,REGENSTAUF,49.11918,12.12655,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""23:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",Bayern
3d2fe1ed-0684-4006-9b96-674a48debb8f,Aral Tankstelle,ARAL,SCHLEISSHEIMER STRASSE,257,80809,MÜNCHEN,48.1787872,11.5670967,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",Bayern
3d36cffe-ae6c-4e4f-9b58-3d800300f428,AVIA Xpress Automatentankstelle,AVIA XPRESS,MAINSTOCKHEIMER STRASSE,1,97337,DETTELBACH,49.79972,10.15838,2014-03-18 16:45:31+01,no data,Bayern
3d47cc1c-a6da-49ad-b143-badff9462e9a,Aral Tankstelle,ARAL,BAMBERGER STRASSE,23,97337,DETTELBACH,49.8015137,10.1656313,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]}]}",Bayern
3d7df01b-2eb4-49d0-848a-1e130dbfca2b,V-Markt Weißenhorn,V-MARKT,HERZOG GEORG STR.,1,89264,WEISSENHORN,48.301916,10.152128,2014-03-18 16:45:31+01,no data,Bayern
3da0ecad-fc45-4046-a163-b7c958f14273,V-Markt Fischen-Langenwang,V-MARKT,BUNDESSTRASSE,16,87538,FISCHEN-LANGENWANG,47.43244,10.26981,2014-03-18 16:45:31+01,no data,Bayern
3dd0ac56-648b-4b3c-bd02-69d65e31ac5e,AVIA Tankstelle,AVIA,NEUSTÄDTER STRASSE,10,93333,BAD GÖGGING,48.8231,11.78178,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]}]}",Bayern
3e15d649-ea70-40c1-aa02-107ce77c981a,REGENSBURG - AMBERGER STRASSE 90,AUTOL,AMBERGER STRASSE,90,93057,REGENSBURG,49.038853,12.10227,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""20:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""20:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""20:00""}]}]}",Bayern
3e36b4b3-cd0f-4297-b07f-d7f5a4e9c61c,Aral Tankstelle,ARAL,REGENTALSTRASSE,10,93474,ARRACH,49.19661,13.0080347,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""21:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]}]}",Bayern
3e36fc01-6943-4caf-9839-16791f2f7f94,Schaufling Hauptstrasse 19,OMV,HAUPTSTR.,19,94571,SCHAUFLING,48.84217,13.07111,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",Bayern
3e46a56d-31aa-4e14-bcb7-3cc6908da2f3,BayWa Tankstelle Langquaid,BAYWA,LENBACHSTRASSE,1,84085,LANGQUAID,48.82835,12.05046,2014-03-18 16:45:31+01,no data,Bayern
51d4b595-a095-1aa0-e100-80009459e03a,JET STRAUBING ITTLINGER STR. 196,JET,ITTLINGER STR. 196,196,94315,STRAUBING,48.8839,12.6092,2014-03-18 16:45:31+01,no data,Bayern
0e958d31-5503-4b9c-bf1d-5a18e20c473e,Shell Muenchen Schleissheimer Str. 272,SHELL,SCHLEISSHEIMER STR.,272,80809,MUENCHEN,48.174502,11.566272,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":224,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",Bayern
3e6a3b21-44c4-48af-943a-fcbc133c6d38,Shell Jettingen-Scheppach Robert-Bosch-Str. 10,SHELL,ROBERT-BOSCH-STR.,10,89343,JETTINGEN-SCHEPPACH,48.411228,10.439988,2014-03-18 16:45:31+01,no data,Bayern
3e703595-1c36-4ca5-957e-7247c270fc31,Shell Schweinfurt Gretel-Baumbach-Str. 6,SHELL,GRETEL-BAUMBACH-STR.,6,97424,SCHWEINFURT,50.059024,10.191263,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":15,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":16,""periods"":[{""startp"":""05:00"",""endp"":""23:00""}]}]}",Bayern
777854ed-ee20-4294-a12d-c49e3584bd3b,Sued-Treibstoff,FREIE TANKSTELLE,MARSCHALL ,75,83607,HOLZKIRCHEN,47.87194,11.71715,2014-03-18 16:45:31+01,no data,Bayern
3e7a6572-2026-4bfe-b2f4-1b0193954d0d,AVIA Xpress Automatentankstelle,AVIA XPRESS,HAUPTSTRASSE,28,87659,HOPFERAU,47.61235,10.63465,2014-03-18 16:45:31+01,no data,Bayern
3e8dc5e3-5a8d-4fc1-bbea-34a2e47b4705,Aral Tankstelle,ARAL,ALLGÄUER STRASSE,34,87700,MEMMINGEN,47.9722862,10.1826448,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",Bayern
3ea2eb9e-d5cd-48b6-9719-bf6bc23f920e,V-Markt Schongau,V-MARKT,WIESENWEG ,15,86956,SCHONGAU,47.816647,10.903036,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",Bayern
3ea6d9b0-bac9-45a2-8dc8-6fe7a202c346,Bernau Priener Straße 10,OMV,PRIENER STR.,10,83233,BERNAU,47.81329,12.37437,2014-03-18 16:45:31+01,no data,Bayern
c2be5aab-c3c1-4597-aa66-b12219eceb4f,Weinmayr Energie GmbH,AVIA ,EGGENFELDENER STRASSE ,10,84329,WURMANNSQUICK,48.35739,12.78798,2014-03-18 16:45:31+01,no data,Bayern
3eeb5d87-894a-4dd2-b94b-806da92f78ff,Esso Tankstelle,ESSO,FRIEDRICHSHOFENER STR. 52, ,85049,INGOLSTADT,48.780607,11.371257,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",Bayern
b457a782-e3d4-4513-a258-c4d3e199d79a,Esso Tankstelle,ESSO,WESTENDSTR. 183, ,80686,MUENCHEN,48.134186,11.523489,2014-03-18 16:45:31+01,no data,Bayern
